Symbol,Dzien,Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,nie,nie
2690.N,D,20130704,147.44,147.44,147.44,147.44,0,0
2690.N,D,20130705,147.63,147.63,147.63,147.63,0,0
2690.N,D,20130708,148.09,148.09,148.09,148.09,0,0
2690.N,D,20130709,148.69,148.69,148.69,148.69,0,0
2690.N,D,20130710,148.98,148.98,148.98,148.98,0,0
2690.N,D,20130711,151.16,151.16,151.16,151.16,0,0
2690.N,D,20130712,151.24,151.24,151.24,151.24,0,0
2690.N,D,20130715,153.36,153.36,153.36,153.36,0,0
2690.N,D,20130716,153.27,153.27,153.27,153.27,0,0
2690.N,D,20130717,153.16,153.16,153.16,153.16,0,0
2690.N,D,20130718,153.74,153.74,153.74,153.74,0,0
2690.N,D,20130719,153.85,153.85,153.85,153.85,0,0
2690.N,D,20130722,154.29,154.29,154.29,154.29,0,0
2690.N,D,20130723,154.6,154.6,154.6,154.6,0,0
2690.N,D,20130724,154.03,154.03,154.03,154.03,0,0
2690.N,D,20130725,154.31,154.31,154.31,154.31,0,0
2690.N,D,20130726,154.6,154.6,154.6,154.6,0,0
2690.N,D,20130729,154.75,154.75,154.75,154.75,0,0
2690.N,D,20130730,154.95,154.95,154.95,154.95,0,0
2690.N,D,20130731,154.71,154.71,154.71,154.71,0,0
2690.N,D,20130801,155.75,155.75,155.75,155.75,0,0
2690.N,D,20130802,155.67,155.67,155.67,155.67,0,0
2690.N,D,20130805,155.72,155.72,155.72,155.72,0,0
2690.N,D,20130806,154.58,154.58,154.58,154.58,0,0
2690.N,D,20130807,154.37,154.37,154.37,154.37,0,0
2690.N,D,20130808,155.67,155.67,155.67,155.67,0,0
2690.N,D,20130809,155.47,155.47,155.47,155.47,0,0
2690.N,D,20130812,155.81,155.81,155.81,155.81,0,0
2690.N,D,20130813,155.71,155.71,155.71,155.71,0,0
2690.N,D,20130814,155.63,155.63,155.63,155.63,0,0
2690.N,D,20130816,153.51,153.51,153.51,153.51,0,0
2690.N,D,20130819,152.83,152.83,152.83,152.83,0,0
2690.N,D,20130820,153.06,153.06,153.06,153.06,0,0
2690.N,D,20130821,151.8,151.8,151.8,151.8,0,0
2690.N,D,20130822,151.78,151.78,151.78,151.78,0,0
2690.N,D,20130823,152.85,152.85,152.85,152.85,0,0
2690.N,D,20130826,152.3,152.3,152.3,152.3,0,0
2690.N,D,20130827,150.77,150.77,150.77,150.77,0,0
2690.N,D,20130828,150.67,150.67,150.67,150.67,0,0
2690.N,D,20130829,150.82,150.82,150.82,150.82,0,0
2690.N,D,20130830,150.5,150.5,150.5,150.5,0,0
2690.N,D,20130902,150.47,150.47,150.47,150.47,0,0
2690.N,D,20130903,149.77,149.77,149.77,149.77,0,0
2690.N,D,20130904,150.5,150.5,150.5,150.5,0,0
2690.N,D,20130905,150.15,150.15,150.15,150.15,0,0
2690.N,D,20130906,150.65,150.65,150.65,150.65,0,0
2690.N,D,20130909,151.64,151.64,151.64,151.64,0,0
2690.N,D,20130910,151.95,151.95,151.95,151.95,0,0
2690.N,D,20130911,152.14,152.14,152.14,152.14,0,0
2690.N,D,20130912,151.54,151.54,151.54,151.54,0,0
2690.N,D,20130913,152.23,152.23,152.23,152.23,0,0
2690.N,D,20130916,152.43,152.43,152.43,152.43,0,0
2690.N,D,20130917,153.09,153.09,153.09,153.09,0,0
2690.N,D,20130918,154.55,154.55,154.55,154.55,0,0
2690.N,D,20130919,154.11,154.11,154.11,154.11,0,0
2690.N,D,20130920,152.71,152.71,152.71,152.71,0,0
2690.N,D,20130923,153.11,153.11,153.11,153.11,0,0
2690.N,D,20130924,152.99,152.99,152.99,152.99,0,0
2690.N,D,20130925,152.93,152.93,152.93,152.93,0,0
2690.N,D,20130926,153.09,153.09,153.09,153.09,0,0
2690.N,D,20130927,152.65,152.65,152.65,152.65,0,0
2690.N,D,20130930,152.21,152.21,152.21,152.21,0,0
2690.N,D,20131001,152.95,152.95,152.95,152.95,0,0
2690.N,D,20131002,152.89,152.89,152.89,152.89,0,0
2690.N,D,20131003,151.9,151.9,151.9,151.9,0,0
2690.N,D,20131004,152.51,152.51,152.51,152.51,0,0
2690.N,D,20131007,152,152,152,152,0,0
2690.N,D,20131008,150.71,150.71,150.71,150.71,0,0
2690.N,D,20131009,151.37,151.37,151.37,151.37,0,0
2690.N,D,20131010,153.16,153.16,153.16,153.16,0,0
2690.N,D,20131011,153.42,153.42,153.42,153.42,0,0
2690.N,D,20131014,153.66,153.66,153.66,153.66,0,0
2690.N,D,20131015,152.83,152.83,152.83,152.83,0,0
2690.N,D,20131016,154.33,154.33,154.33,154.33,0,0
2690.N,D,20131017,155.73,155.73,155.73,155.73,0,0
2690.N,D,20131018,156.17,156.17,156.17,156.17,0,0
2690.N,D,20131021,156.49,156.49,156.49,156.49,0,0
2690.N,D,20131022,157.68,157.68,157.68,157.68,0,0
2690.N,D,20131023,158.2,158.2,158.2,158.2,0,0
2690.N,D,20131024,158.07,158.07,158.07,158.07,0,0
2690.N,D,20131025,158.66,158.66,158.66,158.66,0,0
2690.N,D,20131028,159.26,159.26,159.26,159.26,0,0
2690.N,D,20131029,159.98,159.98,159.98,159.98,0,0
2690.N,D,20131030,159.29,159.29,159.29,159.29,0,0
2690.N,D,20131031,159.21,159.21,159.21,159.21,0,0
2690.N,D,20131104,160.49,160.49,160.49,160.49,0,0
2690.N,D,20131105,159.56,159.56,159.56,159.56,0,0
2690.N,D,20131106,160.6,160.6,160.6,160.6,0,0
2690.N,D,20131107,159.35,159.35,159.35,159.35,0,0
2690.N,D,20131108,160.25,160.25,160.25,160.25,0,0
2690.N,D,20131112,160.12,160.12,160.12,160.12,0,0
2690.N,D,20131113,160.8,160.8,160.8,160.8,0,0
2690.N,D,20131114,161.09,161.09,161.09,161.09,0,0
2690.N,D,20131115,161.61,161.61,161.61,161.61,0,0
2690.N,D,20131118,160.91,160.91,160.91,160.91,0,0
2690.N,D,20131119,160.71,160.71,160.71,160.71,0,0
2690.N,D,20131120,160.15,160.15,160.15,160.15,0,0
2690.N,D,20131121,160.69,160.69,160.69,160.69,0,0
2690.N,D,20131122,160.71,160.71,160.71,160.71,0,0
2690.N,D,20131125,160.24,160.24,160.24,160.24,0,0
2690.N,D,20131126,159.43,159.43,159.43,159.43,0,0
2690.N,D,20131127,159.93,159.93,159.93,159.93,0,0
2690.N,D,20131128,159.92,159.92,159.92,159.92,0,0
2690.N,D,20131129,159.9,159.9,159.9,159.9,0,0
2690.N,D,20131202,159.05,159.05,159.05,159.05,0,0
2690.N,D,20131203,158.12,158.12,158.12,158.12,0,0
2690.N,D,20131204,158.17,158.17,158.17,158.17,0,0
2690.N,D,20131205,157.05,157.05,157.05,157.05,0,0
2690.N,D,20131206,158.4,158.4,158.4,158.4,0,0
2690.N,D,20131209,158.14,158.14,158.14,158.14,0,0
2690.N,D,20131210,157.9,157.9,157.9,157.9,0,0
2690.N,D,20131211,156.19,156.19,156.19,156.19,0,0
2690.N,D,20131212,155.26,155.26,155.26,155.26,0,0
2690.N,D,20131213,155.39,155.39,155.39,155.39,0,0
2690.N,D,20131216,155.8,155.8,155.8,155.8,0,0
2690.N,D,20131217,155.5,155.5,155.5,155.5,0,0
2690.N,D,20131218,156.58,156.58,156.58,156.58,0,0
2690.N,D,20131219,156.06,156.06,156.06,156.06,0,0
2690.N,D,20131220,156.77,156.77,156.77,156.77,0,0
2690.N,D,20131223,157.38,157.38,157.38,157.38,0,0
2690.N,D,20131227,158.95,158.95,158.95,158.95,0,0
2690.N,D,20131230,158.76,158.76,158.76,158.76,0,0
2690.N,D,20140102,157.98,157.98,157.98,157.98,0,0
2690.N,D,20140103,158.33,158.33,158.33,158.33,0,0
2690.N,D,20140107,158.97,158.97,158.97,158.97,0,0
2690.N,D,20140108,158.26,158.26,158.26,158.26,0,0
2690.N,D,20140109,158.17,158.17,158.17,158.17,0,0
2690.N,D,20140110,158.92,158.92,158.92,158.92,0,0
2690.N,D,20140113,157.92,157.92,157.92,157.92,0,0
2690.N,D,20140114,158.47,158.47,158.47,158.47,0,0
2690.N,D,20140115,159.07,159.07,159.07,159.07,0,0
2690.N,D,20140116,159.56,159.56,159.56,159.56,0,0
2690.N,D,20140117,159.41,159.41,159.41,159.41,0,0
2690.N,D,20140120,159.38,159.38,159.38,159.38,0,0
2690.N,D,20140121,159.98,159.98,159.98,159.98,0,0
2690.N,D,20140122,159.84,159.84,159.84,159.84,0,0
2690.N,D,20140123,159.31,159.31,159.31,159.31,0,0
2690.N,D,20140124,157.65,157.65,157.65,157.65,0,0
2690.N,D,20140127,157.24,157.24,157.24,157.24,0,0
2690.N,D,20140128,156.93,156.93,156.93,156.93,0,0
2690.N,D,20140129,155.88,155.88,155.88,155.88,0,0
2690.N,D,20140130,156.27,156.27,156.27,156.27,0,0
2690.N,D,20140131,154.87,154.87,154.87,154.87,0,0
2690.N,D,20140203,152.29,152.29,152.29,152.29,0,0
2690.N,D,20140204,152.78,152.78,152.78,152.78,0,0
2690.N,D,20140205,152.41,152.41,152.41,152.41,0,0
2690.N,D,20140206,153.78,153.78,153.78,153.78,0,0
2690.N,D,20140207,155.31,155.31,155.31,155.31,0,0
2690.N,D,20140210,155.68,155.68,155.68,155.68,0,0
2690.N,D,20140211,157.38,157.38,157.38,157.38,0,0
2690.N,D,20140212,157.15,157.15,157.15,157.15,0,0
2690.N,D,20140213,158.46,158.46,158.46,158.46,0,0
2690.N,D,20140214,158.98,158.98,158.98,158.98,0,0
2690.N,D,20140217,158.95,158.95,158.95,158.95,0,0
2690.N,D,20140218,158.88,158.88,158.88,158.88,0,0
2690.N,D,20140219,158.08,158.08,158.08,158.08,0,0
2690.N,D,20140220,159.34,159.34,159.34,159.34,0,0
2690.N,D,20140221,158.84,158.84,158.84,158.84,0,0
2690.N,D,20140224,159.3,159.3,159.3,159.3,0,0
2690.N,D,20140225,159.14,159.14,159.14,159.14,0,0
2690.N,D,20140226,158.52,158.52,158.52,158.52,0,0
2690.N,D,20140227,158.92,158.92,158.92,158.92,0,0
2690.N,D,20140228,159.35,159.35,159.35,159.35,0,0
2690.N,D,20140303,159,159,159,159,0,0
2690.N,D,20140304,160.59,160.59,160.59,160.59,0,0
2690.N,D,20140305,160.42,160.42,160.42,160.42,0,0
2690.N,D,20140306,160.85,160.85,160.85,160.85,0,0
2690.N,D,20140307,160.86,160.86,160.86,160.86,0,0
2690.N,D,20140310,160.62,160.62,160.62,160.62,0,0
2690.N,D,20140311,160.35,160.35,160.35,160.35,0,0
2690.N,D,20140312,160.5,160.5,160.5,160.5,0,0
2690.N,D,20140313,159.82,159.82,159.82,159.82,0,0
2690.N,D,20140314,159.71,159.71,159.71,159.71,0,0
2690.N,D,20140317,160.81,160.81,160.81,160.81,0,0
2690.N,D,20140318,161.89,161.89,161.89,161.89,0,0
2690.N,D,20140319,160.75,160.75,160.75,160.75,0,0
2690.N,D,20140320,161.86,161.86,161.86,161.86,0,0
2690.N,D,20140321,162.21,162.21,162.21,162.21,0,0
2690.N,D,20140324,162.07,162.07,162.07,162.07,0,0
2690.N,D,20140325,162.62,162.62,162.62,162.62,0,0
2690.N,D,20140326,162.57,162.57,162.57,162.57,0,0
2690.N,D,20140327,162.7,162.7,162.7,162.7,0,0
2690.N,D,20140328,163.65,163.65,163.65,163.65,0,0
2690.N,D,20140331,164.69,164.69,164.69,164.69,0,0
2690.N,D,20140401,165.18,165.18,165.18,165.18,0,0
2690.N,D,20140402,165.76,165.76,165.76,165.76,0,0
2690.N,D,20140403,165.45,165.45,165.45,165.45,0,0
2690.N,D,20140404,164.74,164.74,164.74,164.74,0,0
2690.N,D,20140407,163.83,163.83,163.83,163.83,0,0
2690.N,D,20140408,164.57,164.57,164.57,164.57,0,0
2690.N,D,20140409,165.51,165.51,165.51,165.51,0,0
2690.N,D,20140410,163.76,163.76,163.76,163.76,0,0
2690.N,D,20140411,162.56,162.56,162.56,162.56,0,0
2690.N,D,20140414,163.92,163.92,163.92,163.92,0,0
2690.N,D,20140415,164.53,164.53,164.53,164.53,0,0
2690.N,D,20140416,165.43,165.43,165.43,165.43,0,0
2690.N,D,20140417,165.62,165.62,165.62,165.62,0,0
2690.N,D,20140422,165.97,165.97,165.97,165.97,0,0
2690.N,D,20140423,165.97,165.97,165.97,165.97,0,0
2690.N,D,20140424,166.16,166.16,166.16,166.16,0,0
2690.N,D,20140425,165.93,165.93,165.93,165.93,0,0
2690.N,D,20140428,166.65,166.65,166.65,166.65,0,0
2690.N,D,20140429,167.09,167.09,167.09,167.09,0,0
2690.N,D,20140430,167.78,167.78,167.78,167.78,0,0
2690.N,D,20140502,166.82,166.82,166.82,166.82,0,0
2690.N,D,20140505,166.6,166.6,166.6,166.6,0,0
2690.N,D,20140506,165.83,165.83,165.83,165.83,0,0
2690.N,D,20140507,166.99,166.99,166.99,166.99,0,0
2690.N,D,20140508,166.79,166.79,166.79,166.79,0,0
2690.N,D,20140509,166.91,166.91,166.91,166.91,0,0
2690.N,D,20140512,168.01,168.01,168.01,168.01,0,0
2690.N,D,20140513,168.27,168.27,168.27,168.27,0,0
2690.N,D,20140514,167.7,167.7,167.7,167.7,0,0
2690.N,D,20140515,166.28,166.28,166.28,166.28,0,0
2690.N,D,20140516,166.5,166.5,166.5,166.5,0,0
2690.N,D,20140519,166.49,166.49,166.49,166.49,0,0
2690.N,D,20140520,165.27,165.27,165.27,165.27,0,0
2690.N,D,20140521,166.18,166.18,166.18,166.18,0,0
2690.N,D,20140522,166.45,166.45,166.45,166.45,0,0
2690.N,D,20140523,166.91,166.91,166.91,166.91,0,0
2690.N,D,20140526,166.88,166.88,166.88,166.88,0,0
2690.N,D,20140527,167.14,167.14,167.14,167.14,0,0
2690.N,D,20140528,167.01,167.01,167.01,167.01,0,0
2690.N,D,20140529,167.78,167.78,167.78,167.78,0,0
2690.N,D,20140530,167.75,167.75,167.75,167.75,0,0
2690.N,D,20140602,167.55,167.55,167.55,167.55,0,0
2690.N,D,20140603,167.76,167.76,167.76,167.76,0,0
2690.N,D,20140604,167.98,167.98,167.98,167.98,0,0
2690.N,D,20140605,168.96,168.96,168.96,168.96,0,0
2690.N,D,20140606,169.67,169.67,169.67,169.67,0,0
2690.N,D,20140609,169.97,169.97,169.97,169.97,0,0
2690.N,D,20140610,170.29,170.29,170.29,170.29,0,0
2690.N,D,20140611,169.63,169.63,169.63,169.63,0,0
2690.N,D,20140612,168.94,168.94,168.94,168.94,0,0
2690.N,D,20140613,169.75,169.75,169.75,169.75,0,0
2690.N,D,20140616,169.95,169.95,169.95,169.95,0,0
2690.N,D,20140617,170.53,170.53,170.53,170.53,0,0
2690.N,D,20140618,171.31,171.31,171.31,171.31,0,0
2690.N,D,20140620,171.79,171.79,171.79,171.79,0,0
2690.N,D,20140623,171.87,171.87,171.87,171.87,0,0
2690.N,D,20140624,170.6,170.6,170.6,170.6,0,0
2690.N,D,20140625,170.94,170.94,170.94,170.94,0,0
2690.N,D,20140626,170.74,170.74,170.74,170.74,0,0
2690.N,D,20140627,171.21,171.21,171.21,171.21,0,0
2690.N,D,20140630,171.28,171.28,171.28,171.28,0,0
2690.N,D,20140701,172.12,172.12,172.12,172.12,0,0
2690.N,D,20140702,172.28,172.28,172.28,172.28,0,0
2690.N,D,20140703,173.22,173.22,173.22,173.22,0,0
2690.N,D,20140704,173.21,173.21,173.21,173.21,0,0
2690.N,D,20140707,172.49,172.49,172.49,172.49,0,0
2690.N,D,20140708,171.36,171.36,171.36,171.36,0,0
2690.N,D,20140709,171.88,171.88,171.88,171.88,0,0
2690.N,D,20140710,171.14,171.14,171.14,171.14,0,0
2690.N,D,20140711,171.01,171.01,171.01,171.01,0,0
2690.N,D,20140714,171.87,171.87,171.87,171.87,0,0
2690.N,D,20140715,171.96,171.96,171.96,171.96,0,0
2690.N,D,20140716,173.25,173.25,173.25,173.25,0,0
2690.N,D,20140717,171.18,171.18,171.18,171.18,0,0
2690.N,D,20140718,172.27,172.27,172.27,172.27,0,0
2690.N,D,20140721,171.65,171.65,171.65,171.65,0,0
2690.N,D,20140722,172.16,172.16,172.16,172.16,0,0
2690.N,D,20140723,172.61,172.61,172.61,172.61,0,0
2690.N,D,20140724,172.55,172.55,172.55,172.55,0,0
2690.N,D,20140725,172.1,172.1,172.1,172.1,0,0
2690.N,D,20140728,172.07,172.07,172.07,172.07,0,0
2690.N,D,20140729,171.39,171.39,171.39,171.39,0,0
2690.N,D,20140730,171.41,171.41,171.41,171.41,0,0
2690.N,D,20140731,168.4,168.4,168.4,168.4,0,0
2690.N,D,20140801,167.59,167.59,167.59,167.59,0,0
2690.N,D,20140804,167.98,167.98,167.98,167.98,0,0
2690.N,D,20140805,167.29,167.29,167.29,167.29,0,0
2690.N,D,20140806,167.46,167.46,167.46,167.46,0,0
2690.N,D,20140807,166.67,166.67,166.67,166.67,0,0
2690.N,D,20140808,168.2,168.2,168.2,168.2,0,0
2690.N,D,20140811,168.67,168.67,168.67,168.67,0,0
2690.N,D,20140812,168.57,168.57,168.57,168.57,0,0
2690.N,D,20140813,169.24,169.24,169.24,169.24,0,0
2690.N,D,20140814,169.74,169.74,169.74,169.74,0,0
2690.N,D,20140818,170.61,170.61,170.61,170.61,0,0
2690.N,D,20140819,171.27,171.27,171.27,171.27,0,0
2690.N,D,20140820,171.59,171.59,171.59,171.59,0,0
2690.N,D,20140821,172.35,172.35,172.35,172.35,0,0
2690.N,D,20140822,171.9,171.9,171.9,171.9,0,0
2690.N,D,20140825,172.48,172.48,172.48,172.48,0,0
2690.N,D,20140826,172.98,172.98,172.98,172.98,0,0
2690.N,D,20140827,173.24,173.24,173.24,173.24,0,0
2690.N,D,20140828,172.99,172.99,172.99,172.99,0,0
2690.N,D,20140829,173.64,173.64,173.64,173.64,0,0
2690.N,D,20140901,173.61,173.61,173.61,173.61,0,0
2690.N,D,20140902,173.35,173.35,173.35,173.35,0,0
2690.N,D,20140903,173.55,173.55,173.55,173.55,0,0
2690.N,D,20140904,173.62,173.62,173.62,173.62,0,0
2690.N,D,20140905,173.94,173.94,173.94,173.94,0,0
2690.N,D,20140908,173.21,173.21,173.21,173.21,0,0
2690.N,D,20140909,171.82,171.82,171.82,171.82,0,0
2690.N,D,20140910,172.41,172.41,172.41,172.41,0,0
2690.N,D,20140911,173.01,173.01,173.01,173.01,0,0
2690.N,D,20140912,172.12,172.12,172.12,172.12,0,0
2690.N,D,20140915,171.9,171.9,171.9,171.9,0,0
2690.N,D,20140916,172.83,172.83,172.83,172.83,0,0
2690.N,D,20140917,172.97,172.97,172.97,172.97,0,0
2690.N,D,20140918,173.64,173.64,173.64,173.64,0,0
2690.N,D,20140919,172.93,172.93,172.93,172.93,0,0
2690.N,D,20140922,171.27,171.27,171.27,171.27,0,0
2690.N,D,20140923,170.24,170.24,170.24,170.24,0,0
2690.N,D,20140924,170.84,170.84,170.84,170.84,0,0
2690.N,D,20140925,168.12,168.12,168.12,168.12,0,0
2690.N,D,20140926,168.98,168.98,168.98,168.98,0,0
2690.N,D,20140929,168.29,168.29,168.29,168.29,0,0
2690.N,D,20140930,167.52,167.52,167.52,167.52,0,0
2690.N,D,20141001,165.35,165.35,165.35,165.35,0,0
2690.N,D,20141002,165.69,165.69,165.69,165.69,0,0
2690.N,D,20141003,166.55,166.55,166.55,166.55,0,0
2690.N,D,20141006,166.55,166.55,166.55,166.55,0,0
2690.N,D,20141007,164.17,164.17,164.17,164.17,0,0
2690.N,D,20141008,166.72,166.72,166.72,166.72,0,0
2690.N,D,20141009,163.27,163.27,163.27,163.27,0,0
2690.N,D,20141010,160.95,160.95,160.95,160.95,0,0
2690.N,D,20141013,159.73,159.73,159.73,159.73,0,0
2690.N,D,20141014,160.34,160.34,160.34,160.34,0,0
2690.N,D,20141015,158.92,158.92,158.92,158.92,0,0
2690.N,D,20141016,158.89,158.89,158.89,158.89,0,0
2690.N,D,20141017,159.76,159.76,159.76,159.76,0,0
2690.N,D,20141020,161.39,161.39,161.39,161.39,0,0
2690.N,D,20141021,164.36,164.36,164.36,164.36,0,0
2690.N,D,20141022,163.31,163.31,163.31,163.31,0,0
2690.N,D,20141023,165.26,165.26,165.26,165.26,0,0
2690.N,D,20141024,166.31,166.31,166.31,166.31,0,0
2690.N,D,20141027,166,166,166,166,0,0
2690.N,D,20141028,168.05,168.05,168.05,168.05,0,0
2690.N,D,20141029,167.79,167.79,167.79,167.79,0,0
2690.N,D,20141030,167.74,167.74,167.74,167.74,0,0
2690.N,D,20141031,169.59,169.59,169.59,169.59,0,0
2690.N,D,20141103,169.18,169.18,169.18,169.18,0,0
2690.N,D,20141104,168.76,168.76,168.76,168.76,0,0
2690.N,D,20141105,169.73,169.73,169.73,169.73,0,0
2690.N,D,20141106,170.3,170.3,170.3,170.3,0,0
2690.N,D,20141107,170.78,170.78,170.78,170.78,0,0
2690.N,D,20141110,171.15,171.15,171.15,171.15,0,0
2690.N,D,20141112,171.86,171.86,171.86,171.86,0,0
2690.N,D,20141113,171.47,171.47,171.47,171.47,0,0
2690.N,D,20141114,171.87,171.87,171.87,171.87,0,0
2690.N,D,20141117,171.94,171.94,171.94,171.94,0,0
2690.N,D,20141118,172.57,172.57,172.57,172.57,0,0
2690.N,D,20141119,172.28,172.28,172.28,172.28,0,0
2690.N,D,20141120,173.21,173.21,173.21,173.21,0,0
2690.N,D,20141121,174.13,174.13,174.13,174.13,0,0
2690.N,D,20141124,174.27,174.27,174.27,174.27,0,0
2690.N,D,20141125,174.09,174.09,174.09,174.09,0,0
2690.N,D,20141126,174.27,174.27,174.27,174.27,0,0
2690.N,D,20141127,174.26,174.26,174.26,174.26,0,0
2690.N,D,20141128,172.74,172.74,172.74,172.74,0,0
2690.N,D,20141201,171.68,171.68,171.68,171.68,0,0
2690.N,D,20141202,172.64,172.64,172.64,172.64,0,0
2690.N,D,20141203,173.97,173.97,173.97,173.97,0,0
2690.N,D,20141204,172.8,172.8,172.8,172.8,0,0
2690.N,D,20141205,173.32,173.32,173.32,173.32,0,0
2690.N,D,20141208,171.31,171.31,171.31,171.31,0,0
2690.N,D,20141209,171.89,171.89,171.89,171.89,0,0
2690.N,D,20141210,168.74,168.74,168.74,168.74,0,0
2690.N,D,20141211,169.69,169.69,169.69,169.69,0,0
2690.N,D,20141212,167.03,167.03,167.03,167.03,0,0
2690.N,D,20141215,166.02,166.02,166.02,166.02,0,0
2690.N,D,20141216,165.97,165.97,165.97,165.97,0,0
2690.N,D,20141217,169.52,169.52,169.52,169.52,0,0
2690.N,D,20141218,172.94,172.94,172.94,172.94,0,0
2690.N,D,20141219,173.79,173.79,173.79,173.79,0,0
2690.N,D,20141222,174.09,174.09,174.09,174.09,0,0
2690.N,D,20141223,175.43,175.43,175.43,175.43,0,0
2690.N,D,20141229,176.17,176.17,176.17,176.17,0,0
2690.N,D,20141230,175.95,175.95,175.95,175.95,0,0
2690.N,D,20150102,174.35,174.35,174.35,174.35,0,0
2690.N,D,20150105,170.77,170.77,170.77,170.77,0,0
2690.N,D,20150107,170.12,170.12,170.12,170.12,0,0
2690.N,D,20150108,173.07,173.07,173.07,173.07,0,0
2690.N,D,20150109,171.3,171.3,171.3,171.3,0,0
2690.N,D,20150112,169.97,169.97,169.97,169.97,0,0
2690.N,D,20150113,169.41,169.41,169.41,169.41,0,0
2690.N,D,20150114,167.89,167.89,167.89,167.89,0,0
2690.N,D,20150115,165.12,165.12,165.12,165.12,0,0
2690.N,D,20150116,166.85,166.85,166.85,166.85,0,0
2690.N,D,20150119,166.83,166.83,166.83,166.83,0,0
2690.N,D,20150120,166.33,166.33,166.33,166.33,0,0
2690.N,D,20150121,166.85,166.85,166.85,166.85,0,0
2690.N,D,20150122,169.71,169.71,169.71,169.71,0,0
2690.N,D,20150123,168.46,168.46,168.46,168.46,0,0
2690.N,D,20150126,168.84,168.84,168.84,168.84,0,0
2690.N,D,20150127,166.8,166.8,166.8,166.8,0,0
2690.N,D,20150128,164.57,164.57,164.57,164.57,0,0
2690.N,D,20150129,165.72,165.72,165.72,165.72,0,0
2690.N,D,20150130,163.52,163.52,163.52,163.52,0,0
2690.N,D,20150202,165.74,165.74,165.74,165.74,0,0
2690.N,D,20150203,168.66,168.66,168.66,168.66,0,0
2690.N,D,20150204,167.41,167.41,167.41,167.41,0,0
2690.N,D,20150205,169.44,169.44,169.44,169.44,0,0
2690.N,D,20150206,169.44,169.44,169.44,169.44,0,0
2690.N,D,20150209,169.03,169.03,169.03,169.03,0,0
2690.N,D,20150210,170.27,170.27,170.27,170.27,0,0
2690.N,D,20150211,169.77,169.77,169.77,169.77,0,0
2690.N,D,20150212,172.08,172.08,172.08,172.08,0,0
2690.N,D,20150213,172.85,172.85,172.85,172.85,0,0
2690.N,D,20150216,172.82,172.82,172.82,172.82,0,0
2690.N,D,20150217,172.61,172.61,172.61,172.61,0,0
2690.N,D,20150218,171.92,171.92,171.92,171.92,0,0
2690.N,D,20150219,171.27,171.27,171.27,171.27,0,0
2690.N,D,20150220,172.16,172.16,172.16,172.16,0,0
2690.N,D,20150223,171.44,171.44,171.44,171.44,0,0
2690.N,D,20150224,172.24,172.24,172.24,172.24,0,0
2690.N,D,20150225,172.47,172.47,172.47,172.47,0,0
2690.N,D,20150226,171.96,171.96,171.96,171.96,0,0
2690.N,D,20150227,171.79,171.79,171.79,171.79,0,0
2690.N,D,20150302,172.26,172.26,172.26,172.26,0,0
2690.N,D,20150303,171.56,171.56,171.56,171.56,0,0
2690.N,D,20150304,170.89,170.89,170.89,170.89,0,0
2690.N,D,20150305,170.98,170.98,170.98,170.98,0,0
2690.N,D,20150306,169.13,169.13,169.13,169.13,0,0
2690.N,D,20150309,169.38,169.38,169.38,169.38,0,0
2690.N,D,20150310,166.75,166.75,166.75,166.75,0,0
2690.N,D,20150311,166.9,166.9,166.9,166.9,0,0
2690.N,D,20150312,168.59,168.59,168.59,168.59,0,0
2690.N,D,20150313,167.58,167.58,167.58,167.58,0,0
2690.N,D,20150316,168.74,168.74,168.74,168.74,0,0
2690.N,D,20150317,168.67,168.67,168.67,168.67,0,0
2690.N,D,20150318,170.25,170.25,170.25,170.25,0,0
2690.N,D,20150319,169.05,169.05,169.05,169.05,0,0
2690.N,D,20150320,170.95,170.95,170.95,170.95,0,0
2690.N,D,20150323,171.23,171.23,171.23,171.23,0,0
2690.N,D,20150324,170.38,170.38,170.38,170.38,0,0
2690.N,D,20150325,167.95,167.95,167.95,167.95,0,0
2690.N,D,20150326,167.74,167.74,167.74,167.74,0,0
2690.N,D,20150327,167.84,167.84,167.84,167.84,0,0
2690.N,D,20150330,169.53,169.53,169.53,169.53,0,0
2690.N,D,20150331,168.35,168.35,168.35,168.35,0,0
2690.N,D,20150401,167.93,167.93,167.93,167.93,0,0
2690.N,D,20150402,168.78,168.78,168.78,168.78,0,0
2690.N,D,20150407,169.95,169.95,169.95,169.95,0,0
2690.N,D,20150408,169.82,169.82,169.82,169.82,0,0
2690.N,D,20150409,170.94,170.94,170.94,170.94,0,0
2690.N,D,20150410,172.24,172.24,172.24,172.24,0,0
2690.N,D,20150413,171.53,171.53,171.53,171.53,0,0
2690.N,D,20150414,171.56,171.56,171.56,171.56,0,0
2690.N,D,20150415,173.16,173.16,173.16,173.16,0,0
2690.N,D,20150416,173,173,173,173,0,0
2690.N,D,20150417,171.43,171.43,171.43,171.43,0,0
2690.N,D,20150420,172.68,172.68,172.68,172.68,0,0
2690.N,D,20150421,171.86,171.86,171.86,171.86,0,0
2690.N,D,20150422,172.94,172.94,172.94,172.94,0,0
2690.N,D,20150423,173.28,173.28,173.28,173.28,0,0
2690.N,D,20150424,173.91,173.91,173.91,173.91,0,0
2690.N,D,20150427,173.04,173.04,173.04,173.04,0,0
2690.N,D,20150428,174.21,174.21,174.21,174.21,0,0
